,domain_hotel_id,url,domain_id,hotel_id
26481,10653761,/vi-vn/airy-house-15-21-view-to-river/hotel/ho-chi-minh-city-vn.html,3,43529
26482,9000000798792,https://m.traveloka.com/vi-vn/hotel/vietnam/thai-anh-house-the-gold-view-9000000798792,2,43529
26483,9000000220292,https://m.traveloka.com/vi-vn/hotel/vietnam/aladdin-hotel-and-apartment-9000000220292,2,43530
26484,9432948,/vi-vn/bin-bin-hotel-2/hotel/ho-chi-minh-city-vn.html,3,43531
26485,3000010032918,https://m.traveloka.com/vi-vn/hotel/vietnam/bin-bin-hotel-2---near-him-lam-d7-3000010032918,2,43531
26486,27200407,-1,4,43531
26487,9000000218671,https://m.traveloka.com/vi-vn/hotel/vietnam/tom-apartment-at-vinhomes-central-park-9000000218671,2,43533
26488,8468053,/vi-vn/ohomeaparment/hotel/ho-chi-minh-city-vn.html,3,43533
26489,9647164,/vi-vn/my-home-nha-minh-h9647164/hotel/ho-chi-minh-city-vn.html,3,43534
26490,3015143,/vi-vn/dahlia-apartments/hotel/ho-chi-minh-city-vn.html,3,43535
26491,3000010035398,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-airport-hotel-3000010035398,2,43536
26492,2151117,https://www.booking.com/hotel/vn/saigon-airport.vi.html,5,43536
26493,8469114,/vi-vn/1q84-home/hotel/ho-chi-minh-city-vn.html,3,43538
26494,4897828,/vi-vn/herla-masteri-thao-dien-luxury-apartment/hotel/ho-chi-minh-city-vn.html,3,43539
26495,3000020010159,https://m.traveloka.com/vi-vn/hotel/vietnam/herla-apartment---masteri-thao-dien-3000020010159,2,43539
26496,30454948,-1,4,43539
26497,2201712,https://www.booking.com/hotel/vn/brandnew-2br-apartment.vi.html,5,43539
26498,4933587,/vi-vn/yustay-3br-apt-city-view-apt-in-central-park/hotel/ho-chi-minh-city-vn.html,3,43540
26499,165696,/vi-vn/lavender-hotel-ben-thanh-market/hotel/ho-chi-minh-city-vn.html,3,43541
26500,9584115,/vi-vn/manuka-s-home-3/hotel/ho-chi-minh-city-vn.html,3,43542
26501,9000000726320,https://m.traveloka.com/vi-vn/hotel/vietnam/millennium-masteri-apartment-9000000726320,2,43542
26502,39418444,-1,4,43542
26503,5758159,https://www.booking.com/hotel/vn/bayhomes-millenium-masteri-serviced-apartment.vi.html,5,43542
26504,9886074,/vi-vn/2-luxurious-bedrooms-with-balcony/hotel/ho-chi-minh-city-vn.html,3,43543
26505,1000000890905,https://m.traveloka.com/vi-vn/hotel/vietnam/hoang-phuong-apartment-1000000890905,2,43543
26506,4933587,/vi-vn/yustay-3br-apt-city-view-apt-in-central-park/hotel/ho-chi-minh-city-vn.html,3,43544
26507,9356526,/vi-vn/millennium-apartment-central-unique-infinity-pool/hotel/ho-chi-minh-city-vn.html,3,43545
26508,36422470,-1,4,43545
26509,4933587,/vi-vn/yustay-3br-apt-city-view-apt-in-central-park/hotel/ho-chi-minh-city-vn.html,3,43546
26510,6943739,/vi-vn/the-apt-large-area-2br-92m2-free-gym-pool-luxury/hotel/ho-chi-minh-city-vn.html,3,43547
26511,5020505,/vi-vn/the-ralph-lauren-suite_2/hotel/ho-chi-minh-city-vn.html,3,43548
26512,39682175,-1,4,43548
26513,9584115,/vi-vn/manuka-s-home-3/hotel/ho-chi-minh-city-vn.html,3,43549
26514,25168404,-1,4,43549
26515,3756646,/vi-vn/may-s-house-saigon-vinhome-central-park/hotel/ho-chi-minh-city-vn.html,3,43550
26516,7031336,/vi-vn/saigon-luxury-sub-penthouse-in-district-1/hotel/ho-chi-minh-city-vn.html,3,43551
26517,4891295,/vi-vn/the-vie-vinhomes_2/hotel/ho-chi-minh-city-vn.html,3,43553
26518,1000000890905,https://m.traveloka.com/vi-vn/hotel/vietnam/hoang-phuong-apartment-1000000890905,2,43553
26519,3756646,/vi-vn/may-s-house-saigon-vinhome-central-park/hotel/ho-chi-minh-city-vn.html,3,43554
26520,4000000901539,https://m.traveloka.com/vi-vn/hotel/vietnam/mays-house-saigon-vinhomes-central-park-4000000901539,2,43554
26521,16269206,/vi-vn/like-at-your-own-home-16-2/hotel/ho-chi-minh-city-vn.html,3,43555
26522,8804402,/vi-vn/bright-and-inviting-3br-suite-with-free-pool-gym/hotel/ho-chi-minh-city-vn.html,3,43556
26523,25168404,-1,4,43556
26524,11098485,/vi-vn/phu-quy-thien-thanh-luxury-romantic-apartment-h11098485/hotel/ho-chi-minh-city-vn.html,3,43557
26525,35877295,-1,4,43557
26526,6733578,/vi-vn/saigon-pearl-riverview-apartment_2/hotel/ho-chi-minh-city-vn.html,3,43558
26527,1000001048253,https://m.traveloka.com/vi-vn/hotel/vietnam/zahoo-house---vinhomes-central-park-1000001048253,2,43559
26528,5636210,/vi-vn/vinhomes-golden-river-aqua-2/hotel/ho-chi-minh-city-vn.html,3,43560
26529,10548773,/vi-vn/luxury-apartment-h10548773/hotel/ho-chi-minh-city-vn.html,3,43561
26530,5703221,/vi-vn/gem-1-big-very-deluxe-ben-thanh-market-center-city/hotel/ho-chi-minh-city-vn.html,3,43564
26531,4000000953189,https://m.traveloka.com/vi-vn/hotel/vietnam/luxury-apartment-in-ben-thanh-tower-4000000953189,2,43564
26532,19485385,-1,4,43564
26533,5500717,/vi-vn/center-apartment-5-mins-to-d1/hotel/ho-chi-minh-city-vn.html,3,43565
26534,9000000733156,https://m.traveloka.com/vi-vn/hotel/vietnam/my-hung-apartment-9000000733156,2,43565
26535,13607274,/vi-vn/utility-apartment/hotel/ho-chi-minh-city-vn.html,3,43566
26536,1000000899017,https://m.traveloka.com/vi-vn/hotel/vietnam/trangs-apartment-1000000899017,2,43566
26537,6271546,/vi-vn/alm-s-luxury-apartment-3-bed-room-sunrise-city/hotel/ho-chi-minh-city-vn.html,3,43567
26538,48899216,-1,4,43567
26539,3078646,https://www.booking.com/hotel/vn/sunrise-city-central-tower-kieutrang.vi.html,5,43567
26540,3000020008783,https://m.traveloka.com/vi-vn/hotel/vietnam/sunrise-city---trangs-apartment-3000020008783,2,43567
26541,4891295,/vi-vn/the-vie-vinhomes_2/hotel/ho-chi-minh-city-vn.html,3,43568
26542,1000000890905,https://m.traveloka.com/vi-vn/hotel/vietnam/hoang-phuong-apartment-1000000890905,2,43568
26543,7126648,/vi-vn/roomanee-vn-rivergate-residence-in-sai-gon/hotel/ho-chi-minh-city-vn.html,3,43569
26544,12526530,/vi-vn/opiasuite3-city-garden-100m2-modern-2brs/hotel/ho-chi-minh-city-vn.html,3,43570
26545,1000000828156,https://m.traveloka.com/vi-vn/hotel/vietnam/diamond-suite-scenic-valley-1000000828156,2,43571
26546,5694356,/vi-vn/scenic-valley-suite/hotel/ho-chi-minh-city-vn.html,3,43571
26547,22517076,-1,4,43571
26548,9407147,/vi-vn/booking-vinhomes-central-park-3-bedroom/hotel/ho-chi-minh-city-vn.html,3,43572
26549,4174334,/vi-vn/district-1-ao-homestay/hotel/ho-chi-minh-city-vn.html,3,43573
26550,6794021,/vi-vn/millenium-cbd-luxury-2br-amazing-pool-gym-29th/hotel/ho-chi-minh-city-vn.html,3,43574
26551,36422470,-1,4,43574
26552,4367147,/vi-vn/steve-s-apartment_2/hotel/ho-chi-minh-city-vn.html,3,43575
26553,20372261,-1,4,43575
26554,1000001755641,https://m.traveloka.com/vi-vn/hotel/vietnam/phat-apartment-1000001755641,2,43575
26555,1000000505457,https://m.traveloka.com/vi-vn/hotel/vietnam/hoang-dung-hotel--hong-vina-1000000505457,2,43576
26556,10258026,-1,4,43576
26557,15857369,/vi-vn/pandora-serviced/hotel/ho-chi-minh-city-vn.html,3,43576
26558,29282014,-1,4,43577
26559,4897816,/vi-vn/herla-luxury-apartment-masteri-thao-dien-in-t2/hotel/ho-chi-minh-city-vn.html,3,43578
26560,3000020010159,https://m.traveloka.com/vi-vn/hotel/vietnam/herla-apartment---masteri-thao-dien-3000020010159,2,43578
26561,30454948,-1,4,43578
26562,9000000300616,https://m.traveloka.com/vi-vn/hotel/vietnam/vinhomes-central-park---capitalland-vinhome---serviced-apartment-9000000300616,2,43579
26563,2837259,/vi-vn/smiley-vinhomes-stunning-view-2br-apartment/hotel/ho-chi-minh-city-vn.html,3,43579
26564,9040228,/vi-vn/hana-home-2brs/hotel/ho-chi-minh-city-vn.html,3,43580
26565,11057555,/vi-vn/arcore-premium-apartments/hotel/ho-chi-minh-city-vn.html,3,43581
26566,3121936,/vi-vn/smileyvinhomes-2br-apartment-city-view-p6-45-09/hotel/ho-chi-minh-city-vn.html,3,43582
26567,1000001771518,https://m.traveloka.com/vi-vn/hotel/vietnam/liam-service-apartment---vinhomes-1000001771518,2,43582
26568,25823346,-1,4,43582
26569,3000020014639,https://m.traveloka.com/vi-vn/hotel/vietnam/kim-long-chau-hotel---dist-1-3000020014639,2,43584
26570,10258026,-1,4,43584
26571,5837158,/vi-vn/henry-house-deluxe-balcony-apartment-in-dist-1/hotel/ho-chi-minh-city-vn.html,3,43584
26572,2580072,/vi-vn/justin-vinhomes-central-park-1-bedroom-apartment/hotel/ho-chi-minh-city-vn.html,3,43585
26573,9000000806190,https://m.traveloka.com/vi-vn/hotel/vietnam/vinhomes-luxury-apartment---christines-properties-9000000806190,2,43585
26574,25823346,-1,4,43585
26575,8232787,/vi-vn/cozy-style-studio-apartment-gateway-thao-dien/hotel/ho-chi-minh-city-vn.html,3,43586
26576,12429552,/vi-vn/excellent-view-free-pool-gym-near-ben-thanh-mar/hotel/ho-chi-minh-city-vn.html,3,43587
26577,10548773,/vi-vn/luxury-apartment-h10548773/hotel/ho-chi-minh-city-vn.html,3,43588
26578,9658220,/vi-vn/danny-home-river-view-near-ben-thanh-market-d1/hotel/ho-chi-minh-city-vn.html,3,43589
26579,25168404,-1,4,43589
26580,5817265,/vi-vn/entire-2brs-luxury-goldview-apartment/hotel/ho-chi-minh-city-vn.html,3,43590
26581,4629293,/vi-vn/saigon-corner-river-gate-free-swimming-pool-gym/hotel/ho-chi-minh-city-vn.html,3,43591
26582,36422470,-1,4,43591
26583,9000000502392,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-9---rivergate-residence-infinity-pool---gym-9000000502392,2,43591
26584,9378180,/vi-vn/masteri-luxury-apartment-tower-5/hotel/ho-chi-minh-city-vn.html,3,43592
26585,1000000751964,https://m.traveloka.com/vi-vn/hotel/vietnam/luxury-apartmentel-masteri-1000000751964,2,43592
26586,5060979,/vi-vn/luxury-studio-300m-to-district-1-pool-gym-17th/hotel/ho-chi-minh-city-vn.html,3,43594
26587,11157658,/vi-vn/service-apartment-sunrise-city/hotel/ho-chi-minh-city-vn.html,3,43596
26588,44969243,-1,4,43596
26589,3000020008783,https://m.traveloka.com/vi-vn/hotel/vietnam/sunrise-city---trangs-apartment-3000020008783,2,43596
26590,9000000635906,https://m.traveloka.com/vi-vn/hotel/vietnam/the-manor-2-apartment---rooftop-pool-9000000635906,2,43597
26591,8212594,/vi-vn/tresor-pool-gym-le-coeur-bleu-de-saigon/hotel/ho-chi-minh-city-vn.html,3,43598
26592,37779343,-1,4,43598
26593,9000000370327,https://m.traveloka.com/vi-vn/hotel/vietnam/tresor--saigon-royal---city-centre-9000000370327,2,43598
26594,12421147,/vi-vn/lete-vintage-studio-flat/hotel/ho-chi-minh-city-vn.html,3,43599
26595,3000020001094,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-sweethome-1---dinh-cong-trang-3000020001094,2,43599
26596,40203037,-1,4,43599
26597,4641554,/vi-vn/luxury-apartment-5-mins-to-the-center-1/hotel/ho-chi-minh-city-vn.html,3,43600
26598,9414491,/vi-vn/the-dwell-h9414491/hotel/ho-chi-minh-city-vn.html,3,43601
26599,38257225,-1,4,43602
26600,3361236,/vi-vn/an-apartment-1-mtl301-compact-studio-in-center/hotel/ho-chi-minh-city-vn.html,3,43603
26601,5692961,/vi-vn/river-gate_6/hotel/ho-chi-minh-city-vn.html,3,43604
26602,6932204,/vi-vn/2br-2bath-5-to-dist-1-near-market-str-food-72m2/hotel/ho-chi-minh-city-vn.html,3,43605
26603,3672376,/vi-vn/serviced-apartment-02-01-on-thao-dien-district-2/hotel/ho-chi-minh-city-vn.html,3,43606
26604,19473413,-1,4,43607
26605,3000010021085,https://m.traveloka.com/vi-vn/hotel/vietnam/smiley-apartment-3-3000010021085,2,43607
26606,2607714,/vi-vn/smiley-apartment-3-401-seviced-studio-apartment-with-balcony/hotel/ho-chi-minh-city-vn.html,3,43607
26607,5368052,/vi-vn/convenient-qmq-s-homestay-in-center-of-hcmc-no-01/hotel/ho-chi-minh-city-vn.html,3,43608
26608,5368052,/vi-vn/convenient-qmq-s-homestay-in-center-of-hcmc-no-01/hotel/ho-chi-minh-city-vn.html,3,43609
26609,4998407,/vi-vn/goby-home-1-luxury-apart-near-d1-free-gym-pool/hotel/ho-chi-minh-city-vn.html,3,43610
26610,34709954,-1,4,43610
26611,34746194,-1,4,43611
26612,2607779,/vi-vn/smiley-apartment-3-402-seviced-studio-with-window/hotel/ho-chi-minh-city-vn.html,3,43613
26613,19473413,-1,4,43613
26614,3000010021085,https://m.traveloka.com/vi-vn/hotel/vietnam/smiley-apartment-3-3000010021085,2,43613
26615,5900646,/vi-vn/clean-room-in-the-centre-district-1-with-kitchen/hotel/ho-chi-minh-city-vn.html,3,43614
26616,6692631,/vi-vn/new-oakwood-style-studio-at-city-center/hotel/ho-chi-minh-city-vn.html,3,43615
26617,11024778,/vi-vn/mily-apartment-h11024778/hotel/ho-chi-minh-city-vn.html,3,43616
26618,1000000362195,https://m.traveloka.com/vi-vn/hotel/vietnam/nguyen-phong-lien-hotel-1000000362195,2,43617
26619,6546843,/vi-vn/cozrum-homes-charming-loft-w-balcony-benthanh-d1/hotel/ho-chi-minh-city-vn.html,3,43617
26620,1000000362195,https://m.traveloka.com/vi-vn/hotel/vietnam/nguyen-phong-lien-hotel-1000000362195,2,43618
26621,6546843,/vi-vn/cozrum-homes-charming-loft-w-balcony-benthanh-d1/hotel/ho-chi-minh-city-vn.html,3,43618
26622,11024778,/vi-vn/mily-apartment-h11024778/hotel/ho-chi-minh-city-vn.html,3,43619
26623,5233218,https://www.booking.com/hotel/vn/an-studio.vi.html,5,43619
26624,11283642,/vi-vn/serviced-apartment-district-1/hotel/ho-chi-minh-city-vn.html,3,43620
26625,3000010032952,https://m.traveloka.com/vi-vn/hotel/vietnam/thap-nhat-phong-hotel-2-3000010032952,2,43621
26626,2169123,/vi-vn/funny-guesthouse_2/hotel/ho-chi-minh-city-vn.html,3,44340
26627,3000020015825,https://m.traveloka.com/vi-vn/hotel/vietnam/sky-guesthouse-3000020015825,2,44340
26628,31921434,-1,4,44340
26629,2302138,/vi-vn/blue-fingers-rivergate/hotel/ho-chi-minh-city-vn.html,3,44343
26630,1000000919570,https://m.traveloka.com/vi-vn/hotel/vietnam/blue-fingers-rivergate-1000000919570,2,44343
26631,24363394,-1,4,44343
26632,9000000769100,https://m.traveloka.com/vi-vn/hotel/vietnam/super-city-center---free-pool-gym-8-9000000769100,2,44344
26633,13564920,/vi-vn/lux-studio-free-infinity-pool-gym-5m-to-benthanh/hotel/ho-chi-minh-city-vn.html,3,44344
26634,2818455,/vi-vn/sunrise-city-5-star/hotel/ho-chi-minh-city-vn.html,3,44346
26635,9000000369548,https://m.traveloka.com/vi-vn/hotel/vietnam/sunrise-city-apartment-9000000369548,2,44346
26636,31948469,-1,4,44346
26637,16307127,/vi-vn/goldview-house/hotel/ho-chi-minh-city-vn.html,3,44347
26638,9000000458824,https://m.traveloka.com/vi-vn/hotel/vietnam/david-homestay-9000000458824,2,44348
26639,2192827,/vi-vn/anh-nguyet-1/hotel/ho-chi-minh-city-vn.html,3,44349
26640,35364531,-1,4,44350
26641,6997655,/vi-vn/la-galerie-hotel/hotel/ho-chi-minh-city-vn.html,3,44353
26642,9000000099416,https://m.traveloka.com/vi-vn/hotel/vietnam/la-galerie-hotel-9000000099416,2,44353
26643,3054627,/vi-vn/mrt-apartment-in-masteri-thao-dien/hotel/ho-chi-minh-city-vn.html,3,44354
26644,19416547,-1,4,44354
26645,5257477,/vi-vn/the-everrich-infinity/hotel/ho-chi-minh-city-vn.html,3,44356
26646,27558931,-1,4,44356
26647,9000000833099,https://m.traveloka.com/vi-vn/hotel/vietnam/thai-anh-house---masteri-millenium-9000000833099,2,44357
26648,39129820,-1,4,44357
26649,6760590,/vi-vn/masteri-millennium-studio-with-city-view/hotel/ho-chi-minh-city-vn.html,3,44357
26650,2317315,/vi-vn/cozy-luxury-apartment-7-3b/hotel/ho-chi-minh-city-vn.html,3,44358
26651,4000000953189,https://m.traveloka.com/vi-vn/hotel/vietnam/luxury-apartment-in-ben-thanh-tower-4000000953189,2,44358
26652,8707228,/vi-vn/cozrum-homes-1br-quiet-studio-business-center/hotel/ho-chi-minh-city-vn.html,3,44359
26653,9000000092634,https://m.traveloka.com/vi-vn/hotel/vietnam/suan-balcony-studio-9000000092634,2,44359
26654,5146776,https://www.booking.com/hotel/vn/truong-can-bo-quan-ly-nong-nghiep-va-phat-trien-nong-thon-2.vi.html,5,44359
26655,11039792,/vi-vn/cozy-room-5-mins-2-benthanh-market-central-dist1/hotel/ho-chi-minh-city-vn.html,3,44360
26656,31778631,-1,4,44360
26657,9590560,/vi-vn/nice-city-view-apartment/hotel/ho-chi-minh-city-vn.html,3,44361
26658,9827988,/vi-vn/sai-gon-house-cozy-studio-city-center/hotel/ho-chi-minh-city-vn.html,3,44362
26659,9000000092634,https://m.traveloka.com/vi-vn/hotel/vietnam/suan-balcony-studio-9000000092634,2,44362
26660,5146776,https://www.booking.com/hotel/vn/truong-can-bo-quan-ly-nong-nghiep-va-phat-trien-nong-thon-2.vi.html,5,44362
26661,12173414,/vi-vn/masteri-millennium-sai-gon-apt-2br-infinity-pool/hotel/ho-chi-minh-city-vn.html,3,44363
26662,9000000354493,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-central-apart---infinity-poolgym-9000000354493,2,44363
26663,36422470,-1,4,44363
26664,53929426,-1,4,44364
26665,1000001787553,https://m.traveloka.com/vi-vn/hotel/vietnam/jennys-home-in-sunrise-city-building-w3-1000001787553,2,44365
26666,20484989,-1,4,44365
26667,5831529,/vi-vn/sunrise-city-luxury-new-2bed-2bath-sw-pool-6/hotel/ho-chi-minh-city-vn.html,3,44365
26668,1000001787553,https://m.traveloka.com/vi-vn/hotel/vietnam/jennys-home-in-sunrise-city-building-w3-1000001787553,2,44366
26669,21968882,-1,4,44366
26670,5831529,/vi-vn/sunrise-city-luxury-new-2bed-2bath-sw-pool-6/hotel/ho-chi-minh-city-vn.html,3,44366
26671,2681206,/vi-vn/best-deal-in-saigon-galaxy-9-luxury-apartment-cityview-pool/hotel/ho-chi-minh-city-vn.html,3,44370
26672,5927960,/vi-vn/5s-house-vinhomes-central-park/hotel/ho-chi-minh-city-vn.html,3,44372
26673,1000001048253,https://m.traveloka.com/vi-vn/hotel/vietnam/zahoo-house---vinhomes-central-park-1000001048253,2,44372
26674,35005435,-1,4,44372
26675,32708435,-1,4,44373
26676,3000020013597,https://m.traveloka.com/vi-vn/hotel/vietnam/chiphome-apartment---vinhome-central-park-3000020013597,2,44373
26677,10548395,/vi-vn/vinhomes-central-park-39-floor/hotel/ho-chi-minh-city-vn.html,3,44373
26678,26712551,-1,4,44374
26679,9000000458824,https://m.traveloka.com/vi-vn/hotel/vietnam/david-homestay-9000000458824,2,44374
26680,15855948,/vi-vn/the-nu-house-saigon-royal/hotel/ho-chi-minh-city-vn.html,3,44375
26681,20372261,-1,4,44375
26682,4000001061412,https://m.traveloka.com/vi-vn/hotel/vietnam/j7-3br-apartment-4000001061412,2,44375
26683,5069894,/vi-vn/travelaholic-s-homestay_3/hotel/ho-chi-minh-city-vn.html,3,44377
26684,26712551,-1,4,44377
26685,7354522,/vi-vn/151-ben-van-on_2/hotel/ho-chi-minh-city-vn.html,3,44378
26686,6381774,/vi-vn/mk-rivergate-apartment-free-pool-gym/hotel/ho-chi-minh-city-vn.html,3,44379
26687,9000000502392,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-9---rivergate-residence-infinity-pool---gym-9000000502392,2,44379
26688,33401095,-1,4,44379
26689,4093441,/vi-vn/7-studio-sunrise-city/hotel/ho-chi-minh-city-vn.html,3,44382
26690,9000000354383,https://m.traveloka.com/vi-vn/hotel/vietnam/thai-anh-sunrise-city-9000000354383,2,44382
26691,39545065,-1,4,44382
26692,5927214,/vi-vn/charming-apartment-of-vinhomes-central-park/hotel/ho-chi-minh-city-vn.html,3,44384
26693,3000020003149,https://m.traveloka.com/vi-vn/hotel/vietnam/vinhomes-central-park-apartmentel-3000020003149,2,44384
26694,27848182,-1,4,44384
26695,3593211,/vi-vn/smiley-apartment-2-bedroom-apartment-with-city-view-in-vinhomes/hotel/ho-chi-minh-city-vn.html,3,44385
26696,4000001007496,https://m.traveloka.com/vi-vn/hotel/vietnam/city-apartment-4000001007496,2,44385
26697,27198214,-1,4,44385
26698,16077603,/vi-vn/homestay-saigon-airport/hotel/ho-chi-minh-city-vn.html,3,44386
26699,26747072,-1,4,44386
26700,3000020013539,https://m.traveloka.com/vi-vn/hotel/vietnam/s-phuot-airport-homestay--3000020013539,2,44386
26701,11419704,/vi-vn/the-gold-view_8/hotel/ho-chi-minh-city-vn.html,3,44387
26702,29302893,-1,4,44387
26703,9000000728914,https://m.traveloka.com/vi-vn/hotel/vietnam/gold-view-apartment-floor-18-9000000728914,2,44387
26704,4388274,/vi-vn/saigon-park-view-luxury-apartment/hotel/ho-chi-minh-city-vn.html,3,44389
26705,27198214,-1,4,44389
26706,9000000099228,https://m.traveloka.com/vi-vn/hotel/vietnam/henry-millenium-apartment-luxury-2br-9000000099228,2,44390
26707,7021645,/vi-vn/cbd-millenium-studio-luxury-1br-pool-gym/hotel/ho-chi-minh-city-vn.html,3,44390
26708,39418444,-1,4,44390
26709,37286607,-1,4,44391
26710,7029449,/vi-vn/cosy-luxury-2brs-apartment-5mins-to-airport-free-pool-gym-free-airport-pick-up/hotel/ho-chi-minh-city-vn.html,3,44391
26711,11061407,/vi-vn/7s-hotel-luxury-an-phu-apartment/hotel/ho-chi-minh-city-vn.html,3,44392
26712,9000000744750,https://m.traveloka.com/vi-vn/hotel/vietnam/7s-hotel-luxury-an-phu-apartment-9000000744750,2,44392
26713,45632211,-1,4,44392
26714,4139035,/vi-vn/vinhomes-central-park_16/hotel/ho-chi-minh-city-vn.html,3,44393
26715,3000020013597,https://m.traveloka.com/vi-vn/hotel/vietnam/chiphome-apartment---vinhome-central-park-3000020013597,2,44393
26716,21917834,-1,4,44393
26717,9000000369548,https://m.traveloka.com/vi-vn/hotel/vietnam/sunrise-city-apartment-9000000369548,2,44394
26718,2818455,/vi-vn/sunrise-city-5-star/hotel/ho-chi-minh-city-vn.html,3,44394
26719,31948469,-1,4,44394
26720,9000000354982,https://m.traveloka.com/vi-vn/hotel/vietnam/millenium-apartment-9000000354982,2,44395
26721,39418444,-1,4,44395
26722,16332836,/vi-vn,3,44395
26723,29282014,-1,4,44398
26724,9000000233187,https://m.traveloka.com/vi-vn/hotel/vietnam/sunrise-city-alms-luxury-apartment-9000000233187,2,44398
26725,22409827,-1,4,44399
26726,4000001061223,https://m.traveloka.com/vi-vn/hotel/vietnam/van-anh-masteri-2br-apartment-4000001061223,2,44400
